Instrument,date,yield,year
3-Month Treasury Bill,15mar1956,2.3699999,1956
3-Month Treasury Bill,16mar1956,2.3800001,1956
3-Month Treasury Bill,19mar1956,2.3699999,1956
3-Month Treasury Bill,20mar1956,2.27,1956
3-Month Treasury Bill,21mar1956,2.25,1956
3-Month Treasury Bill,22mar1956,2.22,1956
3-Month Treasury Bill,23mar1956,2.1700001,1956
3-Month Treasury Bill,26mar1956,2.1300001,1956
3-Month Treasury Bill,27mar1956,2.1199999,1956
3-Month Treasury Bill,28mar1956,2.2,1956
3-Month Treasury Bill,29mar1956,2.3,1956
3-Month Treasury Bill,30mar1956,2.3,1956
3-Month Treasury Bill,02apr1956,2.3499999,1956
3-Month Treasury Bill,03apr1956,2.3599999,1956
3-Month Treasury Bill,04apr1956,2.4300001,1956
3-Month Treasury Bill,05apr1956,2.3800001,1956
3-Month Treasury Bill,06apr1956,2.3800001,1956
3-Month Treasury Bill,09apr1956,2.46,1956
3-Month Treasury Bill,10apr1956,2.48,1956
3-Month Treasury Bill,11apr1956,2.5699999,1956
3-Month Treasury Bill,12apr1956,2.5599999,1956
3-Month Treasury Bill,13apr1956,2.6800001,1956
3-Month Treasury Bill,16apr1956,2.75,1956
3-Month Treasury Bill,17apr1956,2.7,1956
3-Month Treasury Bill,18apr1956,2.75,1956
3-Month Treasury Bill,19apr1956,2.75,1956
3-Month Treasury Bill,20apr1956,2.75,1956
3-Month Treasury Bill,23apr1956,2.73,1956
3-Month Treasury Bill,24apr1956,2.7,1956
3-Month Treasury Bill,25apr1956,2.73,1956
3-Month Treasury Bill,26apr1956,2.7,1956
3-Month Treasury Bill,27apr1956,2.6800001,1956
3-Month Treasury Bill,30apr1956,2.6900001,1956
3-Month Treasury Bill,01may1956,2.6500001,1956
3-Month Treasury Bill,02may1956,2.6199999,1956
3-Month Treasury Bill,03may1956,2.5599999,1956
3-Month Treasury Bill,04may1956,2.54,1956
3-Month Treasury Bill,07may1956,2.49,1956
3-Month Treasury Bill,08may1956,2.51,1956
3-Month Treasury Bill,09may1956,2.5599999,1956
3-Month Treasury Bill,10may1956,2.5999999,1956
3-Month Treasury Bill,11may1956,2.6099999,1956
3-Month Treasury Bill,14may1956,2.6500001,1956
3-Month Treasury Bill,15may1956,2.6500001,1956
3-Month Treasury Bill,16may1956,2.71,1956
3-Month Treasury Bill,17may1956,2.6700001,1956
3-Month Treasury Bill,18may1956,2.6500001,1956
3-Month Treasury Bill,21may1956,2.6500001,1956
3-Month Treasury Bill,22may1956,2.6500001,1956
3-Month Treasury Bill,23may1956,2.6800001,1956
3-Month Treasury Bill,24may1956,2.6500001,1956
3-Month Treasury Bill,25may1956,2.6099999,1956
3-Month Treasury Bill,28may1956,2.54,1956
3-Month Treasury Bill,29may1956,2.53,1956
3-Month Treasury Bill,31may1956,2.5699999,1956
3-Month Treasury Bill,01jun1956,2.55,1956
3-Month Treasury Bill,04jun1956,2.52,1956
3-Month Treasury Bill,05jun1956,2.5,1956
3-Month Treasury Bill,06jun1956,2.54,1956
3-Month Treasury Bill,07jun1956,2.54,1956
3-Month Treasury Bill,08jun1956,2.54,1956
3-Month Treasury Bill,11jun1956,2.55,1956
3-Month Treasury Bill,12jun1956,2.51,1956
3-Month Treasury Bill,13jun1956,2.52,1956
3-Month Treasury Bill,14jun1956,2.5,1956
3-Month Treasury Bill,15jun1956,2.49,1956
3-Month Treasury Bill,18jun1956,2.4300001,1956
3-Month Treasury Bill,19jun1956,2.3800001,1956
3-Month Treasury Bill,20jun1956,2.4200001,1956
3-Month Treasury Bill,21jun1956,2.4100001,1956
3-Month Treasury Bill,22jun1956,2.4300001,1956
3-Month Treasury Bill,25jun1956,2.49,1956
3-Month Treasury Bill,26jun1956,2.52,1956
3-Month Treasury Bill,27jun1956,2.54,1956
3-Month Treasury Bill,28jun1956,2.4400001,1956
3-Month Treasury Bill,29jun1956,2.4200001,1956
3-Month Treasury Bill,02jul1956,2.3800001,1956
3-Month Treasury Bill,03jul1956,2.3399999,1956
3-Month Treasury Bill,05jul1956,2.29,1956
3-Month Treasury Bill,06jul1956,2.3299999,1956
3-Month Treasury Bill,09jul1956,2.3399999,1956
3-Month Treasury Bill,10jul1956,2.3,1956
3-Month Treasury Bill,11jul1956,2.3699999,1956
3-Month Treasury Bill,12jul1956,2.3599999,1956
3-Month Treasury Bill,13jul1956,2.3,1956
3-Month Treasury Bill,16jul1956,2.24,1956
3-Month Treasury Bill,17jul1956,2.24,1956
3-Month Treasury Bill,18jul1956,2.29,1956
3-Month Treasury Bill,19jul1956,2.29,1956
3-Month Treasury Bill,20jul1956,2.26,1956
3-Month Treasury Bill,23jul1956,2.28,1956
3-Month Treasury Bill,24jul1956,2.29,1956
3-Month Treasury Bill,25jul1956,2.3699999,1956
3-Month Treasury Bill,26jul1956,2.3399999,1956
3-Month Treasury Bill,27jul1956,2.3099999,1956
3-Month Treasury Bill,30jul1956,2.3299999,1956
3-Month Treasury Bill,31jul1956,2.3,1956
3-Month Treasury Bill,01aug1956,2.3099999,1956
3-Month Treasury Bill,02aug1956,2.27,1956
3-Month Treasury Bill,03aug1956,2.24,1956
3-Month Treasury Bill,06aug1956,2.3299999,1956
3-Month Treasury Bill,07aug1956,2.3599999,1956
3-Month Treasury Bill,08aug1956,2.4300001,1956
3-Month Treasury Bill,09aug1956,2.4100001,1956
3-Month Treasury Bill,10aug1956,2.48,1956
3-Month Treasury Bill,13aug1956,2.5599999,1956
3-Month Treasury Bill,14aug1956,2.5899999,1956
3-Month Treasury Bill,15aug1956,2.6500001,1956
3-Month Treasury Bill,16aug1956,2.6900001,1956
3-Month Treasury Bill,17aug1956,2.7,1956
3-Month Treasury Bill,20aug1956,2.78,1956
3-Month Treasury Bill,21aug1956,2.8,1956
3-Month Treasury Bill,22aug1956,2.8599999,1956
3-Month Treasury Bill,23aug1956,2.8399999,1956
3-Month Treasury Bill,24aug1956,2.8,1956
3-Month Treasury Bill,27aug1956,2.77,1956
3-Month Treasury Bill,28aug1956,2.7,1956
3-Month Treasury Bill,29aug1956,2.73,1956
3-Month Treasury Bill,30aug1956,2.74,1956
3-Month Treasury Bill,31aug1956,2.6600001,1956
3-Month Treasury Bill,04sep1956,2.6400001,1956
3-Month Treasury Bill,05sep1956,2.7,1956
3-Month Treasury Bill,06sep1956,2.7,1956
3-Month Treasury Bill,07sep1956,2.7,1956
3-Month Treasury Bill,10sep1956,2.73,1956
3-Month Treasury Bill,11sep1956,2.75,1956
3-Month Treasury Bill,12sep1956,2.8199999,1956
3-Month Treasury Bill,13sep1956,2.8199999,1956
3-Month Treasury Bill,14sep1956,2.8199999,1956
3-Month Treasury Bill,17sep1956,2.8699999,1956
3-Month Treasury Bill,18sep1956,2.8599999,1956
3-Month Treasury Bill,19sep1956,2.95,1956
3-Month Treasury Bill,20sep1956,2.9300001,1956
3-Month Treasury Bill,21sep1956,2.9200001,1956
3-Month Treasury Bill,24sep1956,2.9300001,1956
3-Month Treasury Bill,25sep1956,2.9300001,1956
3-Month Treasury Bill,26sep1956,2.97,1956
3-Month Treasury Bill,27sep1956,2.96,1956
3-Month Treasury Bill,28sep1956,2.9100001,1956
3-Month Treasury Bill,01oct1956,2.8499999,1956
3-Month Treasury Bill,02oct1956,2.8399999,1956
3-Month Treasury Bill,03oct1956,2.8800001,1956
3-Month Treasury Bill,04oct1956,2.8800001,1956
3-Month Treasury Bill,05oct1956,2.9200001,1956
3-Month Treasury Bill,08oct1956,2.96,1956
3-Month Treasury Bill,09oct1956,2.95,1956
3-Month Treasury Bill,10oct1956,3.01,1956
3-Month Treasury Bill,11oct1956,2.9300001,1956
3-Month Treasury Bill,15oct1956,2.9300001,1956
3-Month Treasury Bill,16oct1956,2.8900001,1956
3-Month Treasury Bill,17oct1956,2.97,1956
3-Month Treasury Bill,18oct1956,2.97,1956
3-Month Treasury Bill,19oct1956,2.9300001,1956
3-Month Treasury Bill,22oct1956,2.8800001,1956
3-Month Treasury Bill,23oct1956,2.8599999,1956
3-Month Treasury Bill,24oct1956,2.8499999,1956
3-Month Treasury Bill,25oct1956,2.8599999,1956
3-Month Treasury Bill,26oct1956,2.8599999,1956
3-Month Treasury Bill,29oct1956,2.8599999,1956
3-Month Treasury Bill,30oct1956,2.8199999,1956
3-Month Treasury Bill,31oct1956,2.8599999,1956
3-Month Treasury Bill,01nov1956,2.8499999,1956
3-Month Treasury Bill,02nov1956,2.8599999,1956
3-Month Treasury Bill,05nov1956,2.8699999,1956
3-Month Treasury Bill,06nov1956,2.8699999,1956
3-Month Treasury Bill,07nov1956,2.9000001,1956
3-Month Treasury Bill,08nov1956,2.9400001,1956
3-Month Treasury Bill,09nov1956,2.9400001,1956
3-Month Treasury Bill,13nov1956,2.9400001,1956
3-Month Treasury Bill,14nov1956,3,1956
3-Month Treasury Bill,15nov1956,3.01,1956
3-Month Treasury Bill,16nov1956,3,1956
3-Month Treasury Bill,19nov1956,3,1956
3-Month Treasury Bill,20nov1956,3.01,1956
3-Month Treasury Bill,21nov1956,3.0699999,1956
3-Month Treasury Bill,23nov1956,3.0999999,1956
3-Month Treasury Bill,26nov1956,3.1600001,1956
3-Month Treasury Bill,27nov1956,3.1199999,1956
3-Month Treasury Bill,28nov1956,3.03,1956
3-Month Treasury Bill,29nov1956,3.03,1956
3-Month Treasury Bill,30nov1956,3.04,1956
3-Month Treasury Bill,03dec1956,3.0599999,1956
3-Month Treasury Bill,04dec1956,3.0699999,1956
3-Month Treasury Bill,05dec1956,3.1400001,1956
3-Month Treasury Bill,06dec1956,3.1400001,1956
3-Month Treasury Bill,07dec1956,3.1900001,1956
3-Month Treasury Bill,10dec1956,3.22,1956
3-Month Treasury Bill,11dec1956,3.22,1956
3-Month Treasury Bill,12dec1956,3.25,1956
3-Month Treasury Bill,13dec1956,3.24,1956
3-Month Treasury Bill,14dec1956,3.25,1956
3-Month Treasury Bill,17dec1956,3.29,1956
3-Month Treasury Bill,18dec1956,3.26,1956
3-Month Treasury Bill,19dec1956,3.3199999,1956
3-Month Treasury Bill,20dec1956,3.27,1956
3-Month Treasury Bill,21dec1956,3.1900001,1956
3-Month Treasury Bill,24dec1956,3.1099999,1956
3-Month Treasury Bill,26dec1956,3.22,1956
3-Month Treasury Bill,27dec1956,3.23,1956
3-Month Treasury Bill,28dec1956,3.22,1956
3-Month Treasury Bill,31dec1956,3.22,1956
3-Month Treasury Bill,01jan1957,3.22,1957
3-Month Treasury Bill,02jan1957,3.1700001,1957
3-Month Treasury Bill,03jan1957,3.0999999,1957
3-Month Treasury Bill,04jan1957,3.0699999,1957
3-Month Treasury Bill,07jan1957,3.0999999,1957
3-Month Treasury Bill,08jan1957,3.05,1957
3-Month Treasury Bill,09jan1957,3.1199999,1957
3-Month Treasury Bill,10jan1957,3.0599999,1957
3-Month Treasury Bill,11jan1957,3.0599999,1957
3-Month Treasury Bill,14jan1957,3.1400001,1957
3-Month Treasury Bill,15jan1957,3.0999999,1957
3-Month Treasury Bill,16jan1957,3.1199999,1957
3-Month Treasury Bill,17jan1957,3.0599999,1957
3-Month Treasury Bill,18jan1957,3.02,1957
3-Month Treasury Bill,21jan1957,3.02,1957
3-Month Treasury Bill,22jan1957,3.02,1957
3-Month Treasury Bill,23jan1957,3.1099999,1957
3-Month Treasury Bill,24jan1957,3.1600001,1957
3-Month Treasury Bill,25jan1957,3.1700001,1957
3-Month Treasury Bill,28jan1957,3.23,1957
3-Month Treasury Bill,29jan1957,3.1800001,1957
3-Month Treasury Bill,30jan1957,3.1700001,1957
3-Month Treasury Bill,31jan1957,3.1199999,1957
3-Month Treasury Bill,01feb1957,3.0799999,1957
3-Month Treasury Bill,04feb1957,3.0899999,1957
3-Month Treasury Bill,05feb1957,3.05,1957
3-Month Treasury Bill,06feb1957,3.0799999,1957
3-Month Treasury Bill,07feb1957,3.03,1957
3-Month Treasury Bill,08feb1957,3,1957
3-Month Treasury Bill,11feb1957,3,1957
3-Month Treasury Bill,12feb1957,3,1957
3-Month Treasury Bill,13feb1957,2.98,1957
3-Month Treasury Bill,14feb1957,3,1957
3-Month Treasury Bill,15feb1957,3.04,1957
3-Month Treasury Bill,18feb1957,3.0999999,1957
3-Month Treasury Bill,19feb1957,3.0999999,1957
3-Month Treasury Bill,20feb1957,3.1900001,1957
3-Month Treasury Bill,21feb1957,3.2,1957
3-Month Treasury Bill,25feb1957,3.22,1957
3-Month Treasury Bill,26feb1957,3.24,1957
3-Month Treasury Bill,27feb1957,3.29,1957
3-Month Treasury Bill,28feb1957,3.28,1957
3-Month Treasury Bill,01mar1957,3.24,1957
3-Month Treasury Bill,04mar1957,3.1800001,1957
3-Month Treasury Bill,05mar1957,3.1500001,1957
3-Month Treasury Bill,06mar1957,3.1900001,1957
3-Month Treasury Bill,07mar1957,3.1900001,1957
3-Month Treasury Bill,08mar1957,3.2,1957
3-Month Treasury Bill,11mar1957,3.1900001,1957
3-Month Treasury Bill,12mar1957,3.1600001,1957
3-Month Treasury Bill,13mar1957,3.1700001,1957
3-Month Treasury Bill,14mar1957,3.1400001,1957
3-Month Treasury Bill,15mar1957,3.0999999,1957
3-Month Treasury Bill,18mar1957,3.02,1957
3-Month Treasury Bill,19mar1957,3.02,1957
3-Month Treasury Bill,20mar1957,3,1957
3-Month Treasury Bill,21mar1957,2.97,1957
3-Month Treasury Bill,22mar1957,2.97,1957
3-Month Treasury Bill,25mar1957,2.98,1957
3-Month Treasury Bill,26mar1957,2.9400001,1957
3-Month Treasury Bill,27mar1957,2.99,1957
3-Month Treasury Bill,28mar1957,2.96,1957
3-Month Treasury Bill,29mar1957,2.96,1957
3-Month Treasury Bill,01apr1957,2.96,1957
3-Month Treasury Bill,02apr1957,2.97,1957
3-Month Treasury Bill,03apr1957,3.0599999,1957
3-Month Treasury Bill,04apr1957,3.0799999,1957
3-Month Treasury Bill,05apr1957,3.0799999,1957
3-Month Treasury Bill,08apr1957,3.0999999,1957
3-Month Treasury Bill,09apr1957,3.0899999,1957
3-Month Treasury Bill,10apr1957,3.1400001,1957
3-Month Treasury Bill,11apr1957,3.1600001,1957
3-Month Treasury Bill,12apr1957,3.1600001,1957
3-Month Treasury Bill,15apr1957,3.1400001,1957
3-Month Treasury Bill,16apr1957,3.1099999,1957
3-Month Treasury Bill,17apr1957,3.1199999,1957
3-Month Treasury Bill,18apr1957,3.0799999,1957
3-Month Treasury Bill,19apr1957,3.0799999,1957
3-Month Treasury Bill,22apr1957,3.04,1957
3-Month Treasury Bill,23apr1957,3.02,1957
3-Month Treasury Bill,24apr1957,3.02,1957
3-Month Treasury Bill,25apr1957,3.02,1957
3-Month Treasury Bill,26apr1957,3.02,1957
3-Month Treasury Bill,29apr1957,3,1957
3-Month Treasury Bill,30apr1957,3.01,1957
3-Month Treasury Bill,01may1957,3.03,1957
3-Month Treasury Bill,02may1957,3,1957
3-Month Treasury Bill,03may1957,2.95,1957
3-Month Treasury Bill,06may1957,2.9200001,1957
3-Month Treasury Bill,07may1957,2.9200001,1957
3-Month Treasury Bill,08may1957,2.97,1957
3-Month Treasury Bill,09may1957,2.9400001,1957
3-Month Treasury Bill,10may1957,2.9200001,1957
3-Month Treasury Bill,13may1957,2.9000001,1957
3-Month Treasury Bill,14may1957,2.9200001,1957
3-Month Treasury Bill,15may1957,2.99,1957
3-Month Treasury Bill,16may1957,3.02,1957
3-Month Treasury Bill,17may1957,3.0699999,1957
3-Month Treasury Bill,20may1957,3.0799999,1957
3-Month Treasury Bill,21may1957,3.0899999,1957
3-Month Treasury Bill,22may1957,3.1400001,1957
3-Month Treasury Bill,23may1957,3.1600001,1957
3-Month Treasury Bill,24may1957,3.21,1957
3-Month Treasury Bill,27may1957,3.22,1957
3-Month Treasury Bill,28may1957,3.23,1957
3-Month Treasury Bill,29may1957,3.29,1957
3-Month Treasury Bill,31may1957,3.3099999,1957
3-Month Treasury Bill,03jun1957,3.3199999,1957
3-Month Treasury Bill,04jun1957,3.3199999,1957
3-Month Treasury Bill,05jun1957,3.3399999,1957
3-Month Treasury Bill,06jun1957,3.29,1957
3-Month Treasury Bill,07jun1957,3.24,1957
3-Month Treasury Bill,10jun1957,3.24,1957
3-Month Treasury Bill,11jun1957,3.24,1957
3-Month Treasury Bill,12jun1957,3.27,1957
3-Month Treasury Bill,13jun1957,3.3,1957
3-Month Treasury Bill,14jun1957,3.3199999,1957
3-Month Treasury Bill,17jun1957,3.3599999,1957
3-Month Treasury Bill,18jun1957,3.3599999,1957
3-Month Treasury Bill,19jun1957,3.3699999,1957
3-Month Treasury Bill,20jun1957,3.3800001,1957
3-Month Treasury Bill,21jun1957,3.3199999,1957
3-Month Treasury Bill,24jun1957,3.22,1957
3-Month Treasury Bill,25jun1957,3.2,1957
3-Month Treasury Bill,26jun1957,3.23,1957
3-Month Treasury Bill,27jun1957,3.27,1957
3-Month Treasury Bill,28jun1957,3.22,1957
3-Month Treasury Bill,01jul1957,3.1800001,1957
3-Month Treasury Bill,02jul1957,3.1400001,1957
3-Month Treasury Bill,03jul1957,3.23,1957
3-Month Treasury Bill,05jul1957,3.21,1957
3-Month Treasury Bill,08jul1957,3.1199999,1957
3-Month Treasury Bill,09jul1957,3.0999999,1957
3-Month Treasury Bill,10jul1957,3.1800001,1957
3-Month Treasury Bill,11jul1957,3.1500001,1957
3-Month Treasury Bill,12jul1957,3.1099999,1957
3-Month Treasury Bill,15jul1957,3.0599999,1957
3-Month Treasury Bill,16jul1957,3.0599999,1957
3-Month Treasury Bill,17jul1957,3.0599999,1957
3-Month Treasury Bill,18jul1957,3.02,1957
3-Month Treasury Bill,19jul1957,3,1957
3-Month Treasury Bill,22jul1957,3.0799999,1957
3-Month Treasury Bill,23jul1957,3.1199999,1957
3-Month Treasury Bill,24jul1957,3.22,1957
3-Month Treasury Bill,25jul1957,3.24,1957
3-Month Treasury Bill,26jul1957,3.26,1957
3-Month Treasury Bill,29jul1957,3.3,1957
3-Month Treasury Bill,30jul1957,3.3299999,1957
3-Month Treasury Bill,31jul1957,3.3800001,1957
3-Month Treasury Bill,01aug1957,3.3699999,1957
3-Month Treasury Bill,02aug1957,3.3,1957
3-Month Treasury Bill,05aug1957,3.26,1957
3-Month Treasury Bill,06aug1957,3.24,1957
3-Month Treasury Bill,07aug1957,3.3,1957
3-Month Treasury Bill,08aug1957,3.3099999,1957
3-Month Treasury Bill,09aug1957,3.3599999,1957
3-Month Treasury Bill,12aug1957,3.4000001,1957
3-Month Treasury Bill,13aug1957,3.4000001,1957
3-Month Treasury Bill,14aug1957,3.47,1957
3-Month Treasury Bill,15aug1957,3.4000001,1957
3-Month Treasury Bill,16aug1957,3.3399999,1957
3-Month Treasury Bill,19aug1957,3.28,1957
3-Month Treasury Bill,20aug1957,3.26,1957
3-Month Treasury Bill,21aug1957,3.3399999,1957
3-Month Treasury Bill,22aug1957,3.3299999,1957
3-Month Treasury Bill,23aug1957,3.3699999,1957
3-Month Treasury Bill,26aug1957,3.4200001,1957
3-Month Treasury Bill,27aug1957,3.4200001,1957
3-Month Treasury Bill,28aug1957,3.51,1957
3-Month Treasury Bill,29aug1957,3.51,1957
3-Month Treasury Bill,30aug1957,3.5,1957
3-Month Treasury Bill,02sep1957,3.5,1957
3-Month Treasury Bill,04sep1957,3.5599999,1957
3-Month Treasury Bill,05sep1957,3.55,1957
3-Month Treasury Bill,06sep1957,3.54,1957
3-Month Treasury Bill,09sep1957,3.52,1957
3-Month Treasury Bill,10sep1957,3.51,1957
3-Month Treasury Bill,11sep1957,3.5599999,1957
3-Month Treasury Bill,12sep1957,3.5699999,1957
3-Month Treasury Bill,13sep1957,3.5699999,1957
3-Month Treasury Bill,16sep1957,3.5799999,1957
3-Month Treasury Bill,17sep1957,3.5699999,1957
3-Month Treasury Bill,18sep1957,3.5899999,1957
3-Month Treasury Bill,19sep1957,3.5999999,1957
3-Month Treasury Bill,20sep1957,3.54,1957
3-Month Treasury Bill,23sep1957,3.5,1957
3-Month Treasury Bill,24sep1957,3.45,1957
3-Month Treasury Bill,25sep1957,3.5,1957
3-Month Treasury Bill,26sep1957,3.49,1957
3-Month Treasury Bill,27sep1957,3.45,1957
3-Month Treasury Bill,30sep1957,3.46,1957
3-Month Treasury Bill,01oct1957,3.4400001,1957
3-Month Treasury Bill,02oct1957,3.54,1957
3-Month Treasury Bill,03oct1957,3.53,1957
3-Month Treasury Bill,04oct1957,3.5,1957
3-Month Treasury Bill,07oct1957,3.49,1957
3-Month Treasury Bill,08oct1957,3.52,1957
3-Month Treasury Bill,09oct1957,3.5599999,1957
3-Month Treasury Bill,10oct1957,3.5599999,1957
3-Month Treasury Bill,11oct1957,3.5699999,1957
3-Month Treasury Bill,14oct1957,3.6199999,1957
3-Month Treasury Bill,15oct1957,3.6500001,1957
3-Month Treasury Bill,16oct1957,3.6700001,1957
3-Month Treasury Bill,17oct1957,3.6700001,1957
3-Month Treasury Bill,18oct1957,3.5999999,1957
3-Month Treasury Bill,21oct1957,3.5799999,1957
3-Month Treasury Bill,22oct1957,3.5799999,1957
3-Month Treasury Bill,23oct1957,3.6099999,1957
3-Month Treasury Bill,24oct1957,3.5799999,1957
3-Month Treasury Bill,25oct1957,3.5999999,1957
3-Month Treasury Bill,28oct1957,3.5999999,1957
3-Month Treasury Bill,29oct1957,3.5799999,1957
3-Month Treasury Bill,30oct1957,3.5999999,1957
3-Month Treasury Bill,31oct1957,3.5999999,1957
3-Month Treasury Bill,01nov1957,3.5899999,1957
3-Month Treasury Bill,04nov1957,3.54,1957
3-Month Treasury Bill,05nov1957,3.54,1957
3-Month Treasury Bill,06nov1957,3.52,1957
3-Month Treasury Bill,07nov1957,3.5,1957
3-Month Treasury Bill,08nov1957,3.46,1957
3-Month Treasury Bill,12nov1957,3.45,1957
3-Month Treasury Bill,13nov1957,3.45,1957
3-Month Treasury Bill,14nov1957,3.4400001,1957
3-Month Treasury Bill,15nov1957,3.1600001,1957
3-Month Treasury Bill,18nov1957,3.1199999,1957
3-Month Treasury Bill,19nov1957,3.0999999,1957
3-Month Treasury Bill,20nov1957,3.1199999,1957
3-Month Treasury Bill,21nov1957,3.1300001,1957
3-Month Treasury Bill,22nov1957,3.1300001,1957
3-Month Treasury Bill,25nov1957,3.1400001,1957
3-Month Treasury Bill,26nov1957,3.1400001,1957
3-Month Treasury Bill,27nov1957,3.1500001,1957
3-Month Treasury Bill,29nov1957,3.1400001,1957
3-Month Treasury Bill,02dec1957,3.0899999,1957
3-Month Treasury Bill,03dec1957,3.05,1957
3-Month Treasury Bill,04dec1957,3.0699999,1957
3-Month Treasury Bill,05dec1957,3.0699999,1957
3-Month Treasury Bill,06dec1957,3.0599999,1957
3-Month Treasury Bill,09dec1957,2.99,1957
3-Month Treasury Bill,10dec1957,2.97,1957
3-Month Treasury Bill,11dec1957,3,1957
3-Month Treasury Bill,12dec1957,3.05,1957
3-Month Treasury Bill,13dec1957,3.0599999,1957
3-Month Treasury Bill,16dec1957,3.0999999,1957
3-Month Treasury Bill,17dec1957,3.0799999,1957
3-Month Treasury Bill,18dec1957,3.1099999,1957
